VUOSI;VIIKKO;VAR_N_OSTOT;ATC_KOODI;SHORTAGE
2024;2;1428;D;0
2024;2;4541;G;0
2024;2;3039;H;0
2024;2;3559;J;0
2024;2;1298;L;1
2024;2;4420;M;0
2024;2;19913;N;10
2024;2;202;P;0
2024;2;6345;R;0
2024;2;1928;S;0
2024;2;36;V;0
2024;2;5579;A;1
2024;2;1430;B;0
2024;2;12836;C;4
2024;2;839;D;0
2024;2;2285;G;0
2024;2;1706;H;0
2024;2;2050;J;0
2024;2;629;L;1
2024;2;2725;M;0
2024;2;11742;N;10
2024;2;124;P;0
2024;2;3781;R;0
2024;2;1072;S;0
2024;2;13439;A;1
2024;2;3735;B;0
2024;2;28507;C;4
2024;2;1488;D;0
2024;2;5882;G;0
2024;2;4031;H;0
2024;2;4041;J;0
2024;2;1535;L;1
2024;2;5833;M;0
2024;2;26928;N;10
2024;2;305;P;0
2024;2;6737;R;0
2024;2;2077;S;0
2024;2;63;V;0
2024;2;6109;A;1
2024;2;2144;B;0
2024;2;14820;C;4
2024;2;679;D;0
2024;2;2663;G;0
2024;2;1687;H;0
2024;2;1810;J;0
2024;2;727;L;1
2024;2;2794;M;0
2024;2;12154;N;10
2024;2;165;P;0
2024;2;3377;R;0
2024;2;969;S;0
2024;2;22;V;0
2024;2;5254;A;1
2024;2;1610;B;0
2024;2;11983;C;4
2024;2;562;D;0
2024;2;2163;G;0
2024;2;1441;H;0
2024;2;1344;J;0
2024;2;583;L;1
2024;2;1940;M;0
2024;2;10455;N;10
2024;2;104;P;0
2024;2;2748;R;0
2024;2;761;S;0
2024;2;21;V;0
2024;2;13715;A;1
2024;2;3929;B;0
2024;2;31649;C;4
2024;2;1901;D;0
2024;2;5914;G;0
2024;2;4154;H;0
2024;2;3917;J;0
2024;2;1693;L;1
2024;2;5409;M;0
2024;2;27968;N;10
2024;2;351;P;0
2024;2;7412;R;0
2024;2;2538;S;0
2024;2;51;V;0
2024;2;6021;A;1
2024;2;1969;B;0
2024;2;14583;C;4
2024;2;660;D;0
2024;2;2691;G;0
2024;2;1738;H;0
2024;2;1399;J;0
2024;2;700;L;1
2024;2;2337;M;0
2024;2;11718;N;10
2024;2;105;P;0
2024;2;3174;R;0
2024;2;954;S;0
2024;2;6154;A;1
2024;2;1890;B;0
2024;2;14936;C;4
2024;2;499;D;0
2024;2;2326;G;0
2024;2;1544;H;0
2024;2;1370;J;0
2024;2;467;L;1
2024;2;2052;M;0
2024;2;12337;N;10
2024;2;113;P;0
2024;2;2591;R;0
2024;2;671;S;0
2024;2;3277;A;1
2024;2;1248;B;0
2024;2;8675;C;4
2024;2;414;D;0
2024;2;1387;G;0
2024;2;903;H;0
2024;2;939;J;0
2024;2;396;L;1
2024;2;1282;M;0
2024;2;6246;N;10
2024;2;54;P;0
2024;2;1833;R;0
2024;2;482;S;0
2024;2;4529;A;1
2024;2;1675;B;0
2024;2;12082;C;4
2024;2;432;D;0
2024;2;1903;G;0
2024;2;1268;H;0
2024;2;855;J;0
2024;2;407;L;1
2024;2;1593;M;0
2024;2;8999;N;10
2024;2;81;P;0
2024;2;2076;R;0
2024;2;630;S;0
2024;2;8086;A;1
2024;2;2522;B;0
2024;2;21008;C;4
2024;2;881;D;0
2024;2;3655;G;0
2024;2;2558;H;0
2024;2;1922;J;0
2024;2;835;L;1
2024;2;3151;M;0
2024;2;16710;N;10
2024;2;155;P;0
2024;2;4491;R;0
2024;2;1178;S;0
2024;2;5354;A;1
2024;2;1872;B;0
2024;2;14432;C;4
2024;2;562;D;0
2024;2;2330;G;0
2024;2;1628;H;0
2024;2;1132;J;0
2024;2;490;L;1
2024;2;1950;M;0
2024;2;11219;N;10
2024;2;138;P;0
2024;2;2714;R;0
2024;2;640;S;0
2024;2;12;V;0
2024;2;7066;A;1
2024;2;2441;B;0
2024;2;18302;C;4
2024;2;912;D;0
2024;2;3345;G;0
2024;2;2082;H;0
2024;2;1642;J;0
2024;2;898;L;1
2024;2;2850;M;0
2024;2;15511;N;10
2024;2;150;P;0
2024;2;4478;R;0
2024;2;1301;S;0
2024;2;13;V;0
2024;2;5197;A;1
2024;2;1621;B;0
2024;2;12394;C;4
2024;2;634;D;0
2024;2;2329;G;0
2024;2;1571;H;0
2024;2;1379;J;0
2024;2;616;L;1
2024;2;2075;M;0
2024;2;10645;N;10
2024;2;106;P;0
2024;2;3137;R;0
2024;2;764;S;0
2024;2;4111;A;1
2024;2;1331;B;0
2024;2;9770;C;4
2024;2;424;D;0
2024;2;1687;G;0
2024;2;1091;H;0
2024;2;1014;J;0
2024;2;529;L;1
2024;2;1420;M;0
2024;2;7308;N;10
2024;2;73;P;0
2024;2;2252;R;0
2024;2;536;S;0
2024;2;15;V;0
2024;2;2117;A;1
2024;2;670;B;0
2024;2;5027;C;4
2024;2;222;D;0
2024;2;869;G;0
2024;2;575;H;0
2024;2;504;J;0
2024;2;253;L;1
2024;2;733;M;0
2024;2;4268;N;10
2024;2;32;P;0
2024;2;1138;R;0
2024;2;226;S;0
2024;2;11474;A;1
2024;2;3955;B;0
2024;2;30943;C;4
2024;2;1566;D;0
2024;2;4857;G;0
2024;2;3421;H;0
2024;2;2857;J;0
2024;2;1186;L;1
2024;2;4217;M;0
2024;2;23388;N;10
2024;2;216;P;0
2024;2;6796;R;0
2024;2;1290;S;0
2024;2;26;V;0
2024;2;2459;A;1
2024;2;764;B;0
2024;2;6310;C;4
2024;2;301;D;0
2024;2;1041;G;0
2024;2;685;H;0
2024;2;512;J;0
2024;2;266;L;1
2024;2;901;M;0
2024;2;4627;N;10
2024;2;49;P;0
2024;2;1294;R;0
2024;2;316;S;0
2024;2;5324;A;1
2024;2;1668;B;0
2024;2;13683;C;4
2024;2;595;D;0
2024;2;2134;G;0
2024;2;1230;H;0
2024;2;1288;J;0
2024;2;586;L;1
2024;2;1991;M;0
2024;2;9707;N;10
2024;2;124;P;0
2024;2;2953;R;0
2024;2;728;S;0
2024;2;12823;A;1
2024;2;3851;B;0
2024;2;30930;C;4
2024;2;2091;D;0
2024;2;6011;G;0
2024;2;3985;H;0
2024;2;4835;J;0
2024;2;1620;L;1
2024;2;5938;M;0
2024;2;29860;N;10
2024;2;272;P;0
2024;2;8560;R;0
2024;2;2911;S;0
2024;2;41;V;0
2024;2;623;A;1
2024;2;253;B;0
2024;2;1648;C;4
2024;2;67;D;0
2024;2;337;G;0
2024;2;246;H;0
2024;2;137;J;0
2024;2;84;L;1
2024;2;192;M;0
2024;2;1263;N;10
2024;2;284;R;0
2024;2;69;S;0
2024;3;2138;A;1
2024;3;604;B;0
2024;3;5177;C;5
2024;3;294;D;2
2024;3;931;G;0
2024;3;659;H;0
2024;3;621;J;2
2024;3;269;L;2
2024;3;946;M;2
2024;3;3834;N;12
2024;3;39;P;0
2024;3;1304;R;2
2024;3;372;S;1
2024;3;4791;A;1
2024;3;1281;B;0
2024;3;11008;C;5
2024;3;565;D;2
2024;3;1826;G;0
2024;3;1350;H;0
2024;3;1448;J;2
2024;3;533;L;2
2024;3;2141;M;2
2024;3;9690;N;12
2024;3;91;P;0
2024;3;2987;R;2
2024;3;674;S;1
2024;3;9398;A;1
2024;3;2781;B;0
2024;3;23473;C;5
2024;3;1496;D;2
2024;3;4251;G;0
2024;3;2832;H;0
2024;3;3209;J;2
2024;3;1225;L;2
2024;3;4406;M;2
2024;3;19993;N;12
2024;3;204;P;0
2024;3;6140;R;2
2024;3;1820;S;1
2024;3;42;V;0
2024;3;5692;A;1
2024;3;1414;B;0
2024;3;12551;C;5
2024;3;801;D;2
2024;3;2054;G;0
2024;3;1685;H;0
2024;3;1819;J;2
2024;3;676;L;2
2024;3;2717;M;2
2024;3;10856;N;12
2024;3;141;P;0
2024;3;3604;R;2
2024;3;970;S;1
2024;3;13282;A;1
2024;3;3624;B;0
2024;3;27399;C;5
2024;3;1476;D;2
2024;3;5269;G;0
2024;3;3904;H;0
2024;3;3738;J;2
2024;3;1560;L;2
2024;3;5830;M;2
2024;3;26842;N;12
2024;3;307;P;0
2024;3;6540;R;2
2024;3;1923;S;1
2024;3;60;V;0
2024;3;6889;A;1
2024;3;2261;B;0
2024;3;16171;C;5
2024;3;598;D;2
2024;3;2521;G;0
2024;3;1885;H;0
2024;3;1711;J;2
2024;3;695;L;2
2024;3;2838;M;2
2024;3;13713;N;12
2024;3;195;P;0
2024;3;3222;R;2
2024;3;838;S;1
2024;3;18;V;0
2024;3;5297;A;1
2024;3;1616;B;0
2024;3;11904;C;5
2024;3;586;D;2
2024;3;2069;G;0
2024;3;1383;H;0
2024;3;1212;J;2
2024;3;522;L;2
2024;3;1985;M;2
2024;3;9860;N;12
2024;3;121;P;0
2024;3;2629;R;2
2024;3;695;S;1
2024;3;12;V;0
2024;3;12989;A;1
2024;3;3790;B;0
2024;3;29685;C;5
2024;3;1792;D;2
2024;3;5349;G;0
2024;3;4149;H;0
2024;3;3786;J;2
2024;3;1631;L;2
2024;3;5723;M;2
2024;3;27261;N;12
2024;3;368;P;0
2024;3;7375;R;2
2024;3;2280;S;1
2024;3;37;V;0
2024;3;5815;A;1
2024;3;1824;B;0
2024;3;13674;C;5
2024;3;610;D;2
2024;3;2412;G;0
2024;3;1595;H;0
2024;3;1271;J;2
2024;3;620;L;2
2024;3;2310;M;2
2024;3;11111;N;12
2024;3;110;P;0
2024;3;2928;R;2
2024;3;789;S;1
2024;3;5225;A;1
2024;3;1486;B;0
2024;3;11949;C;5
2024;3;538;D;2
2024;3;1851;G;0
2024;3;1281;H;0
2024;3;1223;J;2
2024;3;499;L;2
2024;3;2026;M;2
2024;3;9896;N;12
2024;3;78;P;0
2024;3;2380;R;2
2024;3;628;S;1
2024;3;3089;A;1
2024;3;1172;B;0
2024;3;7689;C;5
2024;3;404;D;2
2024;3;1184;G;0
2024;3;771;H;0
2024;3;859;J;2
2024;3;396;L;2
2024;3;1178;M;2
2024;3;5854;N;12
2024;3;54;P;0
2024;3;1659;R;2
2024;3;390;S;1
2024;3;4301;A;1
2024;3;1415;B;0
2024;3;10826;C;5
2024;3;427;D;2
2024;3;1713;G;0
2024;3;1164;H;0
2024;3;839;J;2
2024;3;417;L;2
2024;3;1597;M;2
2024;3;8413;N;12
2024;3;88;P;0
2024;3;2004;R;2
2024;3;540;S;1
2024;3;8223;A;1
2024;3;2548;B;0
2024;3;20682;C;5
2024;3;891;D;2
2024;3;3239;G;0
2024;3;2573;H;0
2024;3;1820;J;2
2024;3;743;L;2
2024;3;3093;M;2
2024;3;17922;N;12
2024;3;167;P;0
2024;3;4105;R;2
2024;3;942;S;1
2024;3;5429;A;1
2024;3;1726;B;0
2024;3;14107;C;5
2024;3;566;D;2
2024;3;2126;G;0
2024;3;1449;H;0
2024;3;1005;J;2
2024;3;494;L;2
2024;3;1975;M;2
2024;3;10664;N;12
2024;3;119;P;0
2024;3;2510;R;2
2024;3;487;S;1
2024;3;13;V;0
2024;3;6620;A;1
2024;3;2141;B;0
2024;3;16278;C;5
2024;3;944;D;2
2024;3;2841;G;0
2024;3;1940;H;0
2024;3;1523;J;2
2024;3;873;L;2
2024;3;2823;M;2
2024;3;14455;N;12
2024;3;146;P;0
2024;3;4270;R;2
2024;3;1089;S;1
2024;3;23;V;0
2024;3;5556;A;1
2024;3;1778;B;0
2024;3;13255;C;5
2024;3;575;D;2
2024;3;2108;G;0
2024;3;1573;H;0
2024;3;1268;J;2
2024;3;579;L;2
2024;3;2099;M;2
2024;3;11849;N;12
2024;3;133;P;0
2024;3;3059;R;2
2024;3;643;S;1
2024;3;4025;A;1
2024;3;1262;B;0
2024;3;9161;C;5
2024;3;420;D;2
2024;3;1557;G;0
2024;3;1130;H;0
2024;3;932;J;2
2024;3;456;L;2
2024;3;1510;M;2
2024;3;7801;N;12
2024;3;50;P;0
2024;3;2164;R;2
2024;3;421;S;1
2024;3;16;V;0
2024;3;2002;A;1
2024;3;583;B;0
2024;3;4544;C;5
2024;3;222;D;2
2024;3;779;G;0
2024;3;513;H;0
2024;3;477;J;2
2024;3;212;L;2
2024;3;695;M;2
2024;3;4239;N;12
2024;3;41;P;0
2024;3;1115;R;2
2024;3;204;S;1
2024;3;10695;A;1
2024;3;3521;B;0
2024;3;27599;C;5
2024;3;1503;D;2
2024;3;4306;G;0
2024;3;3086;H;0
2024;3;2766;J;2
2024;3;976;L;2
2024;3;4023;M;2
2024;3;22355;N;12
2024;3;208;P;0
2024;3;6248;R;2
2024;3;1062;S;1
2024;3;27;V;0
2024;3;2267;A;1
2024;3;708;B;0
2024;3;5892;C;5
2024;3;259;D;2
2024;3;894;G;0
2024;3;642;H;0
2024;3;466;J;2
2024;3;235;L;2
2024;3;872;M;2
2024;3;4551;N;12
2024;3;57;P;0
2024;3;1319;R;2
2024;3;237;S;1
2024;3;5336;A;1
2024;3;1707;B;0
2024;3;13623;C;5
2024;3;595;D;2
2024;3;1940;G;0
2024;3;1356;H;0
2024;3;1088;J;2
2024;3;535;L;2
2024;3;1840;M;2
2024;3;9673;N;12
2024;3;114;P;0
2024;3;2874;R;2
2024;3;646;S;1
2024;3;12023;A;1
2024;3;3666;B;0
2024;3;28603;C;5
2024;3;2021;D;2
2024;3;5343;G;0
2024;3;3737;H;0
2024;3;4154;J;2
2024;3;1610;L;2
2024;3;5739;M;2
2024;3;28123;N;12
2024;3;258;P;0
2024;3;8192;R;2
2024;3;2641;S;1
2024;3;49;V;0
2024;3;552;A;1
2024;3;188;B;0
2024;3;1534;C;5
2024;3;98;D;2
2024;3;261;G;0
2024;3;232;H;0
2024;3;116;J;2
2024;3;94;L;2
2024;3;219;M;2
2024;3;1190;N;12
2024;3;338;R;2
2024;3;74;S;1
2024;4;2632;A;1
2024;4;815;B;0
2024;4;6661;C;7
2024;4;248;D;2
2024;4;927;G;2
2024;4;726;H;0
2024;4;657;J;2
2024;4;290;L;3
2024;4;1018;M;2
2024;4;4483;N;14
2024;4;54;P;0
2024;4;1303;R;2
2024;4;442;S;1
2024;4;4933;A;1
2024;4;1448;B;0
2024;4;11744;C;7
2024;4;548;D;2
2024;4;1838;G;2
2024;4;1317;H;0
2024;4;1469;J;2
2024;4;547;L;3
2024;4;2078;M;2
2024;4;9617;N;14
2024;4;114;P;0
2024;4;2961;R;2
2024;4;641;S;1
2024;4;9580;A;1
2024;4;2946;B;0
2024;4;23390;C;7
2024;4;1400;D;2
2024;4;4131;G;2
2024;4;2792;H;0
2024;4;3266;J;2
2024;4;1245;L;3
2024;4;4226;M;2
2024;4;19100;N;14
2024;4;191;P;0
2024;4;5837;R;2
2024;4;1778;S;1
2024;4;36;V;0
2024;4;5553;A;1
2024;4;1416;B;0
2024;4;12294;C;7
2024;4;789;D;2
2024;4;1963;G;2
2024;4;1583;H;0
2024;4;1924;J;2
2024;4;640;L;3
2024;4;2731;M;2
2024;4;11013;N;14
2024;4;128;P;0
2024;4;3476;R;2
2024;4;948;S;1
2024;4;13016;A;1
2024;4;3586;B;0
2024;4;27056;C;7
2024;4;1415;D;2
2024;4;5465;G;2
2024;4;3761;H;0
2024;4;3691;J;2
2024;4;1516;L;3
2024;4;5726;M;2
2024;4;25927;N;14
2024;4;307;P;0
2024;4;6050;R;2
2024;4;1914;S;1
2024;4;70;V;0
2024;4;5848;A;1
2024;4;2038;B;0
2024;4;13741;C;7
2024;4;630;D;2
2024;4;2340;G;2
2024;4;1598;H;0
2024;4;1619;J;2
2024;4;662;L;3
2024;4;2623;M;2
2024;4;11615;N;14
2024;4;132;P;0
2024;4;2976;R;2
2024;4;842;S;1
2024;4;14;V;0
2024;4;5318;A;1
2024;4;1584;B;0
2024;4;11319;C;7
2024;4;497;D;2
2024;4;1989;G;2
2024;4;1375;H;0
2024;4;1198;J;2
2024;4;560;L;3
2024;4;1993;M;2
2024;4;9999;N;14
2024;4;131;P;0
2024;4;2579;R;2
2024;4;712;S;1
2024;4;23;V;0
2024;4;13463;A;1
2024;4;3690;B;0
2024;4;29574;C;7
2024;4;1709;D;2
2024;4;5312;G;2
2024;4;4070;H;0
2024;4;3693;J;2
2024;4;1558;L;3
2024;4;5481;M;2
2024;4;26653;N;14
2024;4;337;P;0
2024;4;6879;R;2
2024;4;2074;S;1
2024;4;33;V;0
2024;4;6035;A;1
2024;4;1875;B;0
2024;4;13659;C;7
2024;4;621;D;2
2024;4;2378;G;2
2024;4;1633;H;0
2024;4;1398;J;2
2024;4;674;L;3
2024;4;2296;M;2
2024;4;11100;N;14
2024;4;109;P;0
2024;4;2752;R;2
2024;4;783;S;1
2024;4;6220;A;1
2024;4;1850;B;0
2024;4;14548;C;7
2024;4;477;D;2
2024;4;2098;G;2
2024;4;1562;H;0
2024;4;1316;J;2
2024;4;466;L;3
2024;4;1999;M;2
2024;4;12142;N;14
2024;4;126;P;0
2024;4;2486;R;2
2024;4;643;S;1
2024;4;3263;A;1
2024;4;1229;B;0
2024;4;8188;C;7
2024;4;379;D;2
2024;4;1209;G;2
2024;4;872;H;0
2024;4;826;J;2
2024;4;386;L;3
2024;4;1204;M;2
2024;4;6376;N;14
2024;4;59;P;0
2024;4;1723;R;2
2024;4;422;S;1
2024;4;4467;A;1
2024;4;1511;B;0
2024;4;11490;C;7
2024;4;437;D;2
2024;4;1806;G;2
2024;4;1192;H;0
2024;4;816;J;2
2024;4;425;L;3
2024;4;1579;M;2
2024;4;8729;N;14
2024;4;107;P;0
2024;4;1857;R;2
2024;4;555;S;1
2024;4;7975;A;1
2024;4;2459;B;0
2024;4;20101;C;7
2024;4;780;D;2
2024;4;3317;G;2
2024;4;2420;H;0
2024;4;1859;J;2
2024;4;775;L;3
2024;4;3106;M;2
2024;4;16450;N;14
2024;4;153;P;0
2024;4;3912;R;2
2024;4;976;S;1
2024;4;5289;A;1
2024;4;1638;B;0
2024;4;13141;C;7
2024;4;495;D;2
2024;4;2031;G;2
2024;4;1460;H;0
2024;4;1026;J;2
2024;4;483;L;3
2024;4;1924;M;2
2024;4;10749;N;14
2024;4;105;P;0
2024;4;2432;R;2
2024;4;536;S;1
2024;4;14;V;0
2024;4;6841;A;1
2024;4;2305;B;0
2024;4;17308;C;7
2024;4;815;D;2
2024;4;2855;G;2
2024;4;2028;H;0
2024;4;1578;J;2
2024;4;858;L;3
2024;4;2823;M;2
2024;4;14909;N;14
2024;4;142;P;0
2024;4;4111;R;2
2024;4;1143;S;1
2024;4;24;V;0
2024;4;5106;A;1
2024;4;1516;B;0
2024;4;11456;C;7
2024;4;545;D;2
2024;4;2070;G;2
2024;4;1336;H;0
2024;4;1203;J;2
2024;4;538;L;3
2024;4;2008;M;2
2024;4;9962;N;14
2024;4;109;P;0
2024;4;2730;R;2
2024;4;622;S;1
2024;4;3902;A;1
2024;4;1211;B;0
2024;4;9018;C;7
2024;4;385;D;2
2024;4;1457;G;2
2024;4;1007;H;0
2024;4;928;J;2
2024;4;496;L;3
2024;4;1423;M;2
2024;4;7191;N;14
2024;4;63;P;0
2024;4;2032;R;2
2024;4;518;S;1
2024;4;13;V;0
2024;4;2090;A;1
2024;4;653;B;0
2024;4;4775;C;7
2024;4;211;D;2
2024;4;750;G;2
2024;4;543;H;0
2024;4;454;J;2
2024;4;202;L;3
2024;4;665;M;2
2024;4;3960;N;14
2024;4;42;P;0
2024;4;1142;R;2
2024;4;195;S;1
2024;4;11177;A;1
2024;4;3648;B;0
2024;4;29024;C;7
2024;4;1393;D;2
2024;4;4381;G;2
2024;4;3205;H;0
2024;4;2704;J;2
2024;4;1073;L;3
2024;4;4132;M;2
2024;4;22576;N;14
2024;4;215;P;0
2024;4;6080;R;2
2024;4;1116;S;1
2024;4;28;V;0
2024;4;2403;A;1
2024;4;702;B;0
2024;4;5754;C;7
2024;4;235;D;2
2024;4;916;G;2
2024;4;650;H;0
2024;4;471;J;2
2024;4;234;L;3
2024;4;875;M;2
2024;4;4469;N;14
2024;4;31;P;0
2024;4;1158;R;2
2024;4;223;S;1
2024;4;5141;A;1
2024;4;1655;B;0
2024;4;12920;C;7
2024;4;568;D;2
2024;4;1938;G;2
2024;4;1226;H;0
2024;4;1125;J;2
2024;4;563;L;3
2024;4;1849;M;2
2024;4;9329;N;14
2024;4;122;P;0
2024;4;2809;R;2
2024;4;661;S;1
2024;4;12595;A;1
2024;4;3846;B;0
2024;4;30309;C;7
2024;4;1909;D;2
2024;4;5407;G;2
2024;4;3863;H;0
2024;4;4506;J;2
2024;4;1616;L;3
2024;4;5773;M;2
2024;4;29210;N;14
2024;4;260;P;0
2024;4;7732;R;2
2024;4;2500;S;1
2024;4;58;V;0
2024;4;620;A;1
2024;4;226;B;0
2024;4;1654;C;7
2024;4;82;D;2
2024;4;328;G;2
2024;4;244;H;0
2024;4;139;J;2
2024;4;76;L;3
2024;4;157;M;2
2024;4;1297;N;14
2024;4;272;R;2
2024;4;74;S;1
2024;5;2318;A;2
2024;5;711;B;0
2024;5;5595;C;8
2024;5;242;D;2
2024;5;886;G;4
2024;5;651;H;1
2024;5;656;J;5
2024;5;288;L;4
2024;5;975;M;2
2024;5;4026;N;19
2024;5;36;P;1
2024;5;1359;R;2
2024;5;419;S;2
2024;5;5214;A;2
2024;5;1436;B;0
2024;5;11744;C;8
2024;5;577;D;2
2024;5;1932;G;4
2024;5;1330;H;1
2024;5;1563;J;5
2024;5;589;L;4
2024;5;2187;M;2
2024;5;9777;N;19
2024;5;120;P;1
2024;5;3348;R;2
2024;5;730;S;2
2024;5;10147;A;2
2024;5;3120;B;0
2024;5;24959;C;8
2024;5;1513;D;2
2024;5;4207;G;4
2024;5;2939;H;1
2024;5;3308;J;5
2024;5;1324;L;4
2024;5;4460;M;2
2024;5;20277;N;19
2024;5;218;P;1
2024;5;6187;R;2
2024;5;1749;S;2
2024;5;31;V;0
2024;5;5800;A;2
2024;5;1585;B;0
2024;5;13163;C;8
2024;5;842;D;2
2024;5;2098;G;4
2024;5;1671;H;1
2024;5;1978;J;5
2024;5;654;L;4
2024;5;2924;M;2
2024;5;11199;N;19
2024;5;131;P;1
2024;5;3609;R;2
2024;5;1020;S;2
2024;5;14637;A;2
2024;5;3865;B;0
2024;5;29599;C;8
2024;5;1471;D;2
2024;5;5904;G;4
2024;5;3955;H;1
2024;5;3861;J;5
2024;5;1733;L;4
2024;5;6188;M;2
2024;5;27970;N;19
2024;5;331;P;1
2024;5;6569;R;2
2024;5;1969;S;2
2024;5;74;V;0
2024;5;6962;A;2
2024;5;2355;B;0
2024;5;16779;C;8
2024;5;612;D;2
2024;5;2614;G;4
2024;5;2003;H;1
2024;5;1687;J;5
2024;5;720;L;4
2024;5;2819;M;2
2024;5;13580;N;19
2024;5;190;P;1
2024;5;3171;R;2
2024;5;911;S;2
2024;5;21;V;0
2024;5;5477;A;2
2024;5;1694;B;0
2024;5;12245;C;8
2024;5;532;D;2
2024;5;2128;G;4
2024;5;1391;H;1
2024;5;1342;J;5
2024;5;619;L;4
2024;5;2072;M;2
2024;5;10010;N;19
2024;5;111;P;1
2024;5;2742;R;2
2024;5;670;S;2
2024;5;11;V;0
2024;5;14207;A;2
2024;5;4034;B;0
2024;5;31679;C;8
2024;5;1849;D;2
2024;5;5579;G;4
2024;5;4252;H;1
2024;5;3904;J;5
2024;5;1778;L;4
2024;5;5697;M;2
2024;5;27947;N;19
2024;5;373;P;1
2024;5;7676;R;2
2024;5;2255;S;2
2024;5;66;V;0
2024;5;6070;A;2
2024;5;1942;B;0
2024;5;14142;C;8
2024;5;606;D;2
2024;5;2437;G;4
2024;5;1681;H;1
2024;5;1296;J;5
2024;5;740;L;4
2024;5;2356;M;2
2024;5;11173;N;19
2024;5;115;P;1
2024;5;3009;R;2
2024;5;859;S;2
2024;5;5397;A;2
2024;5;1650;B;0
2024;5;12879;C;8
2024;5;454;D;2
2024;5;1887;G;4
2024;5;1370;H;1
2024;5;1259;J;5
2024;5;518;L;4
2024;5;2027;M;2
2024;5;9970;N;19
2024;5;92;P;1
2024;5;2581;R;2
2024;5;655;S;2
2024;5;3337;A;2
2024;5;1272;B;0
2024;5;8397;C;8
2024;5;377;D;2
2024;5;1278;G;4
2024;5;859;H;1
2024;5;803;J;5
2024;5;395;L;4
2024;5;1271;M;2
2024;5;6193;N;19
2024;5;56;P;1
2024;5;1853;R;2
2024;5;423;S;2
2024;5;4571;A;2
2024;5;1510;B;0
2024;5;11412;C;8
2024;5;381;D;2
2024;5;1792;G;4
2024;5;1209;H;1
2024;5;814;J;5
2024;5;453;L;4
2024;5;1655;M;2
2024;5;8478;N;19
2024;5;100;P;1
2024;5;2088;R;2
2024;5;596;S;2
2024;5;8846;A;2
2024;5;2757;B;0
2024;5;22412;C;8
2024;5;782;D;2
2024;5;3466;G;4
2024;5;2681;H;1
2024;5;1873;J;5
2024;5;868;L;4
2024;5;3254;M;2
2024;5;18487;N;19
2024;5;159;P;1
2024;5;4420;R;2
2024;5;997;S;2
2024;5;5862;A;2
2024;5;1894;B;0
2024;5;15064;C;8
2024;5;513;D;2
2024;5;2174;G;4
2024;5;1551;H;1
2024;5;1063;J;5
2024;5;539;L;4
2024;5;2060;M;2
2024;5;10918;N;19
2024;5;140;P;1
2024;5;2626;R;2
2024;5;529;S;2
2024;5;16;V;0
2024;5;6996;A;2
2024;5;2327;B;0
2024;5;17242;C;8
2024;5;872;D;2
2024;5;2915;G;4
2024;5;2012;H;1
2024;5;1578;J;5
2024;5;900;L;4
2024;5;2951;M;2
2024;5;14633;N;19
2024;5;159;P;1
2024;5;4485;R;2
2024;5;1216;S;2
2024;5;18;V;0
2024;5;5844;A;2
2024;5;1887;B;0
2024;5;13858;C;8
2024;5;511;D;2
2024;5;2196;G;4
2024;5;1653;H;1
2024;5;1328;J;5
2024;5;647;L;4
2024;5;2131;M;2
2024;5;12033;N;19
2024;5;142;P;1
2024;5;2857;R;2
2024;5;668;S;2
2024;5;4201;A;2
2024;5;1282;B;0
2024;5;9636;C;8
2024;5;415;D;2
2024;5;1554;G;4
2024;5;1149;H;1
2024;5;935;J;5
2024;5;495;L;4
2024;5;1483;M;2
2024;5;7823;N;19
2024;5;74;P;1
2024;5;2184;R;2
2024;5;462;S;2
2024;5;11;V;0
2024;5;2107;A;2
2024;5;645;B;0
2024;5;4735;C;8
2024;5;202;D;2
2024;5;779;G;4
2024;5;511;H;1
2024;5;510;J;5
2024;5;239;L;4
2024;5;696;M;2
2024;5;4310;N;19
2024;5;52;P;1
2024;5;1154;R;2
2024;5;175;S;2
2024;5;11428;A;2
2024;5;3713;B;0
2024;5;28741;C;8
2024;5;1473;D;2
2024;5;4317;G;4
2024;5;3115;H;1
2024;5;2702;J;5
2024;5;1162;L;4
2024;5;4182;M;2
2024;5;22696;N;19
2024;5;198;P;1
2024;5;6358;R;2
2024;5;1157;S;2
2024;5;42;V;0
2024;5;2180;A;2
2024;5;678;B;0
2024;5;5427;C;8
2024;5;220;D;2
2024;5;884;G;4
2024;5;557;H;1
2024;5;493;J;5
2024;5;249;L;4
2024;5;912;M;2
2024;5;4165;N;19
2024;5;47;P;1
2024;5;1325;R;2
2024;5;288;S;2
2024;5;5756;A;2
2024;5;1858;B;0
2024;5;14638;C;8
2024;5;568;D;2
2024;5;2182;G;4
2024;5;1330;H;1
2024;5;1133;J;5
2024;5;602;L;4
2024;5;2051;M;2
2024;5;9932;N;19
2024;5;118;P;1
2024;5;2922;R;2
2024;5;698;S;2
2024;5;12290;A;2
2024;5;3676;B;0
2024;5;29056;C;8
2024;5;2030;D;2
2024;5;5318;G;4
2024;5;3723;H;1
2024;5;4351;J;5
2024;5;1605;L;4
2024;5;5866;M;2
2024;5;27614;N;19
2024;5;260;P;1
2024;5;8262;R;2
2024;5;2699;S;2
2024;5;54;V;0
2024;5;578;A;2
2024;5;225;B;0
2024;5;1491;C;8
2024;5;73;D;2
2024;5;263;G;4
2024;5;222;H;1
2024;5;133;J;5
